,NSC,CID,SMILES,MECHANISM
2901,237106,428404,CCC(C)C1C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)OC(C(C(=O)N1)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=O)C(=C5N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)CC)C)C)C(C)C)C)C)C)C(C)C)C)C,Other
2902,237343,21144633,C(CCCCC(=N)N)CCCC(=N)N.Cl,Other
2903,237538,1377751,C1=CC=C(C=C1)C=CC=C2C(=O)NC(=O)S2,Other
2904,237671,9573583,CC1CC(C2N1C(=O)C(NC(=O)C(C(OC(=O)C(N(C(=O)CN(C2=O)C)C)C(C)C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7C(=NOC)CC(N7C(=O)C(NC6=O)C(C)C)C)C)C)C)CO)N)C)C(C)C)O,Other
2905,237677,315063,CCCCCCCCSC1=CC(=O)C(=C(C1=O)OC)OC,Other
2906,238159,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Other
2907,759882,4122,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,Other
2908,238181,54607155,CC1=CC(=O)C(C2(C1CC3C45C2C(C(C(C4C(C(=O)O3)OC(=O)C)(OC5)C(=O)OC)O)O)C)O,Other
2909,238187,428489,CCC(C)C(=O)OC1C2C(C(C3(C4C2(CO3)C(CC5C4(C(C(=O)C=C5C)O)C)OC1=O)O)O)C,Other
2910,239072,5353772,CC1C(C2(C3C4C1(C5C=C(C(=O)C5(C(C6(C4O6)CO)O)O)C)OC(O3)(O2)C7=CC=CC=C7)C(=C)C)OC(=O)C=CC=CC8=CC=CC=C8,Other
2911,239272,135468176,CC(=NC1=CC=CC=C1)C2=C(C(NC2=O)CC3=CC=C(C=C3)F)O,Other
2912,239273,135468177,CC(=NC1=CC=CC=C1)C2=C(C(NC2=O)CC3=CC(=CC=C3)F)O,Other
2913,239336,3228,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,Other
2914,239375,5351272,CC1C=CC=C(C(=O)NC2=CC(=O)C3=C(C2=O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1OC=O)C)O)C)OC(=O)C)C)OC)C)C)O)C,Other
2915,239400,24196812,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CN6CCOCC6)O)N)O.Cl,Other
2916,239724,92073,C1CC(CCC1NC(=O)N(CCCl)N=O)O,Other
2917,239749,6105995,CC1=C(C(=O)NC(=O)N1)C=CC(=O)NC(CO)CS(=O)CC2=CC=CC=C2,Other
2918,240386,315310,C1CC2(C3=C1C=CC(=C3)N(CCCl)CCCl)C(=O)NC(=O)N2,Other
2919,240419,38312,CC1=C(C=CC(=C1)N(CC(C)Br)CC(C)Br)N=NC2=CC=CC=C2C(=O)O,Other
2920,240529,116416,CC1=CC(=NC2=CC=C(C=C2)N(CCCl)CCCl)C=C(C1=O)C,Other
2921,240533,21123049,C1=CC(=CC=C1CCN)N(CCCl)CCCl.Cl,Other
2922,240553,315392,COC1=CC(=CC(=C1OC)OC)C2C3C(C(C4=CC5=C(C=C24)OCO5)OC3=O)CO,Other
2923,240579,5868340,CN(C)C1=CC=C(C=C1)C=CC2=C3C=CC=C(C3=NC=C2)O,Other
2924,240755,315496,C1=CC2=C(C=C1Cl)N(C(=N2)CCl)CCCl,Other
2925,240800,315508,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC(=C4)NCCCCNC5=CC6=C(C=C5)N=C7C(=C6)C=CC8=CC=CC=C87)N=C32,Other
2926,241240,426756,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2],DNA
2927,241494,315743,CC(C)CCSC1=CC(=O)C2=CC=CC=C2C1=O,Other
2928,241509,5358267,CCCCS(=O)CC(CO)NC(=O)C=CC1=C(NC(=O)NC1=O)C,Other
2929,242557,5614,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,Other
2930,243022,24196924,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O.Cl,Other
2931,243046,23615793,CCC(C1C(CC(O1)(CC)C2CCC(C(O2)C)(CC)O)C)C(=O)C(C)C(C(C)CCC3=C(C(=C(C=C3)C)O)C(=O)O)O.[Na+],Other
2932,243115,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Other
2933,757882,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Other
2934,243928,151601,CCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42)OC.CS(=O)(=O)O,Other
2935,243929,148870,CCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42)OC.CS(=O)(=O)O,Other
2936,243930,316348,CCCCS(=O)(=O)NC1=CC(=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42)OC.CS(=O)(=O)O,Other
2937,244404,54610764,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C5C(C1OC(O5)(C)C)C)C)OC(=O)C)C)OC)C)C(=C2C6SCCS6)O)O)C,Other
2938,244425,316447,CC1C(=O)N(C2CSSCC(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=NC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=NC6=CC=CC=C6N=C5)C)C)C,Other
2939,244426,5354042,CC1C=CC(=O)NCC=CC(=CC(CC(=O)CC2=NC(=CO2)C(=O)N3CCC=C3C(=O)OC1C(C)C)O)C,Other
2940,244697,54612203,CCN(CC)[P+](C1=C(C=C(C=C1)OC)OC)(N(CC)CC)N(CC)CC.F[P-](F)(F)(F)(F)F,Other
2941,244708,3938430,CCOC(=O)C1=CC(=C(C(=C1)[N+](=O)[O-])SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],Other
2942,244714,4331266,CCOC(=O)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])SC2=NC=NC3=C2NC=N3,Other
2943,245006,316673,C1=CC=C2C(=C1)C=C(C(=C2C3=C(C(=CC4=CC=CC=C43)O)O)O)O,Other
2944,245341,316843,C1=C(C=C(C=C1OC(=O)N)OC(=O)N)N(CCCl)CCCl,Other
2945,245398,498151,CC1CC[P+](C2=C1C=CC3=CC=CC=C32)(C4=CC=CC=C4)C5=CC=CC=C5.F[P-](F)(F)(F)(F)F,Other
2946,245426,24197028,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)[N+](C)(C)C)O.[Cl-],Other
2947,245432,316858,CC(=O)OCC1C(C(C(C(O1)NC(=O)N(CCCl)N=O)OC(=O)C)OC(=O)C)OC(=O)C,Other
2948,245456,5358372,COC1=C(C=C2C=C(C=CC2=C1)C=C[N+](=O)[O-])OC,Other
2949,246012,12237796,C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC=CC=C4C=C3)OC)OC.[Cl-],Other
2950,246014,11315160,C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC(=C(C=C4C=C3)OC)O)OC)OC.[Cl-],Other
2951,246112,20843053,CC1=CN=C(C2=C1C(=CC=C2)N)C=NNC(=S)N.Cl,Other
2952,246131,41744,CCCCC(=O)OCC(=O)C1(CC(C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)OC5CC(C(C(O5)C)O)NC(=O)C(F)(F)F)O,DNA
2953,246399,317081,C1C(=O)N(C(=S)S1)CC2=CN=CC=C2,Other
2954,246406,317088,C1C(C(=NC2=CC=CC=C2S1)C3=CC=CC=C3)C4=C(C=CC=C4Cl)Cl,Other
2955,246407,317089,C1C(SC2=CC=CC=C2N=C1C3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-],Other
2956,246968,317098,C1=CC=C2C(N(C=CC2=C1)C(=O)CCCl)C#N,Other
2957,246981,99601,CCCCN1CN(C(=S)SC1)CC2=CC=CC=C2,Other
2958,247022,2803102,C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)NC(=S)NCC3=CN=CC=C3,Other
2959,247562,135539743,CCCCC1CCCCCCC2=C1C=C(N2)C=C3C(=CC(=N3)C4=CC=CN4)OC.Cl,Other
2960,248040,317251,C1CN(CCC1O)C2=C3C=CC=CC3=NC4=CC=CC=C42,Other
2961,248605,429117,CC(C1C2=C(C(=O)CC1(C)O)C(=O)C3=C(C2=O)C=CC(=C3O)C4=C(C5=C(C=C4)C(=O)C6=C(C5=O)C(=O)CC(C6C(C)OC(=O)C)(C)O)O)OC(=O)C,Other
2962,249278,44567,CCOC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC,Other
2963,249910,317560,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C5=CC=CC=C5N=C4C3=C2)Cl)O,DNA
2964,249911,317561,CCC1C(OCC2=C1C=C3C4=NC5=CC=CC=C5C(=C4CN3C2=O)Cl)O,Other
2965,249956,5476653,CC=C(COC(=O)C)C(=O)OC1CC2(CCC(C(C(O2)C3C1C(=C)C(=O)O3)COC(=O)C)O)C,Other
2966,249991,119082,CC1=CC(=C2C(=C1O)C(=O)C34C(C(CC(=O)C3=C2O)O)C5C(C4C(=O)C6=C5C(=C7C(=C6O)C(=O)C=C(C7=O)C)O)O)O,Other
2967,249992,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,DNA
2968,249995,429184,CC1CC2C(C(C3(C1C4C(C3O)O4)C)O)C(=C)C(=O)O2,Other
2969,250293,317587,CC(CC1=CC=C(C=C1)O)NCC(C2=CC(=C(C=C2)O)O)O.C1=CC=C(C=C1)C(=O)O,Other
2970,250427,429187,C1CCC(C(C1)[NH-])[NH-].OS(=O)(=O)O.[Pt+2],Other
2971,250682,317640,CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)O)C,Other
2972,250684,317641,CCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,Other
2973,250686,317642,CCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)C2C(C(C(O2)CO)O)O,Other
2974,251190,5947235,CC(=NNC(=S)SC)C1=CC=CC=N1,Other
2975,251198,317776,CC(=O)OCC1C(C(C(C(O1)N2C3=C(CCC4=CC(=C(C=C43)OC)OC)C=N2)OC(=O)C)OC(=O)C)OC(=O)C,Other
2976,251219,6327958,CN1C=NC(=C1N)C(=N)[Se],Other
2977,251534,98409,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)O)OC,Other
2978,251667,5358418,CC1=CC2C(C(CC3(C(O3)CC1OC(=O)C)C)OC(=O)C(=C)C)C(=C)C(=O)O2,Other
2979,251668,5358419,CC1=CC2C(C(CC(=CCC1)COC(=O)C)OC(=O)C)C(=C)C(=O)O2,Other
2980,251677,125001,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O,Other
2981,251682,73307,COC(=O)CC1(C=CC(=O)C=C1)O,Other
2982,251699,317843,CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)OC)OCO3,Other
2983,251757,317884,C1=CC(=CC=C1C2=CC(=O)C=C(C2=O)Cl)Cl,Other
2984,251805,317895,COC(=O)C(C(C(=O)OC)Br)F,Other
2985,251819,6066399,CC1=C(C(=O)NC(=O)N1)C=CC(=O)NC(CO)CS(=O)CS(=O)C,Other
2986,251820,54600519,CC1=C(C(=O)NC(=O)N1)C=CC(=O)NC(CO)CSCSC,Other
2987,252188,318118,CCCCCCCCSC1=C(C(=O)C(=C(C1=O)OC)OC)Cl,Other
2988,252628,3879067,CN1C=NC(=C1[Se]C2=NC=NC3=C2NC=N3)[N+](=O)[O-],Other
2989,252816,99631,CC1=CC(=CC=C1)N=NC2=C(C=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O)C,Other
2990,252844,5208,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,Other
2991,252898,429307,C1C2CC3(CC1CC(C2)(C3)O)CC(=O)O,Other
2992,252926,5458488,CCCC1CCC(=C2C(=O)CCC2=O)O1.[K+],Other
2993,252940,429314,CC1CCCCCCC(C23OC4C5C6C(O6)(C(C7(C(C1C(C7OC(=O)C8=CC=CC=C8)C)C5(O2)C(CC4(O3)C(=C)C)COC(=O)C9=CC=CC=C9)O)O)CO)O,Other
2994,253272,54747,CC(=O)N(C(=O)NC)OC(=O)NC,Other
2995,253995,11979537,C1=CC=C(C=C1)C(=O)[CH-]C(=O)C(F)(F)F.C1=CC=C(C=C1)C(=O)[CH-]C(=O)C(F)(F)F.C1=CC=C(C=C1)C(=O)[CH-]C(=O)C(F)(F)F.C1=CC=C(C=C1)C(=O)[CH-]C(=O)C(F)(F)F.C1=CC=NC=C1.[Eu+3],Other
2996,254665,122805,COC1=C(C=C(C=C1)C2=C3C=C4C(=CC3=CC5=C2COC5=O)OCO4)OC,Other
2997,254677,318385,CCCCC1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=O)C(=C(N3)C(=O)O)O)O)OC,Other
2998,254681,135539784,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=N)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,Other
2999,255025,318461,C1CS(=O)(=O)CCN1CC2=CC=CC=N2,Other
3000,255088,318492,C1=CC=C(C(=C1)C(C(C(=O)O)Br)Br)[N+](=O)[O-],Other
3001,255104,5358467,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=O)C(=C2O)C1)C)OC)OC(=O)N)C)C)O)OC,Other
3002,255105,135468235,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC3=NC4=C(C=C(C=C4)Br)OC3=C(C1)C2=O)C)OC)OC(=O)N)C)C)O)OC,Other
3003,255108,5358471,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=C(C(=C2OC(=O)C)C1)OC)OC(=O)C)C)OC)OC(=O)N)C)C)O)OC,Other
3004,255109,54607189,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C(=C(C1)C2=O)N)C)OC)OC(=O)N)C)C)O)OC,HSP90
3005,255111,135468238,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=C(C(=O)C(=C(C1)C2=O)OC)C=NN3CCCCC3)C)OC)OC(=O)N)C)C)O)OC,Other
3006,255523,318601,C1=CC=C(C=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)COP(=O)(O)O)O)O,Other
3007,255980,54600548,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3OC4C(C(C(C(O4)CO)O)O)O.[K+],Other
3008,256420,26596,CCCCC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Other
3009,256438,68837,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)CO)O)N)O,Other
3010,256439,3685,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O,DNA
3011,256442,54601750,COC1=CC(=C(C(=C1)OC)C=CC2=CC=NC3=CC=CC=C23)OC,Other
3012,256927,429536,CC(C)[NH-].CC(C)[NH-].O.O.Cl[Pt+2]Cl,DNA
3013,257450,72742,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)OC)O,Other
3014,257473,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,Other
3015,258168,318768,C1=CC=C(C=C1)SC2=C(N=C(C(=C2SC3=CC=CC=C3)SC4=CC=CC=C4)C#N)C#N,Other
3016,258625,318804,CC1(C2(CCCC13CC(=C)C(=O)O3)CC(=C)C(=O)O2)C,Other
3017,258812,5351276,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N(C)C)O.Cl,Other
3018,259272,23443702,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.[Na+],Other
3019,259726,5358527,CC1=CC2C(C(CC3=CC(C1)OC3=O)OC(=O)C(=C)C)C(=C)C(=O)O2,Other
3020,259968,429598,CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C2C(C3=CC=C(C=C3)OC4=C(C=CC(=C4)CC(C(=O)N1)N(C2=O)C)O)O)C)C)CC5=CC=C(C=C5)OC)C)C,Other
3021,259969,429599,CC1C(=O)NC(C(=O)N(C(C(=O)NC(C(=O)N(C2CC3=CC=C(C=C3)OC4=C(C=CC(=C4)CC(C(=O)N1)N(C2=O)C)O)C)C)CC5=CC=C(C=C5)OC)C)C,Other
3022,260179,5352028,CC1=C(OC(=C(C1=O)C)OC)C2CC(=CC(=CC(=CC(=CC3=CC=C(C=C3)[N+](=O)[O-])C)C)C)CO2,Other
3023,260594,319089,CN1C=CC(=NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)N=C4C=CN(C5=C4C=C(C=C5)[N+](=O)[O-])C)C=C1,Other
3024,260610,319095,COC1=CC2=NC3=CC=CC=C3C(=C2C=C1)NCCCCCCNC4=C5C=CC(=CC5=NC6=CC=CC=C64)OC,Other
3025,260642,24197339,CC1=CC2=NC3=C(C=C(C=C3)N=NC4=CC=C(C=C4)N(C)C)N(C2=CC1=N)C5=CC=CC=C5.Cl,Other
3026,260922,319188,C1=CC=C(C=C1)CNC2=CC=C(C=C2)CSC3=CC=C(C=C3)O,Other
3027,261045,24197346,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N(C)C)O.Cl,Other
3028,263434,99670,COC1=CC2=NC3=CC=CC=C3C(=C2C=C1)NCCCCCCCCNC4=C5C=CC(=CC5=NC6=CC=CC=C64)OC,Other
3029,263601,319408,COC1=CC(=C(C=C1)CC#N)OCC2=CC=CC=C2,Other
3030,263625,5790338,COC1=CC(=C(C=C1C=CC2=NC3=CC=CC=C3S2)OC)OC,Other
3031,263626,54601751,CCCC[N+]1=C(C=CC2=CC=CC=C21)C=CC3=C(C=C(C=C3OC)OC)OC.[I-],Other
3032,263637,319428,C1=CC=C(C=C1)C2NC(=O)C3=CC4=CC=CC=C4OC3=N2,Other
3033,263663,54607338,CC1=CC=C(C=C1)S(=O)(=O)[O-].C[N+]1=CC=CC(=C1)NC(=O)C2=CC=C(C=C2)NC(=O)C34CCC(CC3)(CC4)C(=O)NC5=CC=C(C=C5)C(=O)NC6=C[N+](=CC=C6)C,Other
3034,264045,319592,C1=C(N=C(C2=NSN=C21)Cl)Cl,Other
3035,264054,319598,CC1CC2C(CC3C1C=CC3=O)C(=C)C(=O)O2,Other
3036,264077,22210408,C1=CC=C(C=C1)[P+](CCBr)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],Other
3037,264137,42722,CC1=C2C=C[N+](=CC2=C(C3=C1NC4=C3C=C(C=C4)O)C)C.CC(=O)[O-],DNA
3038,264497,3560228,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)[N+](=O)[O-])SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],Other
3039,264713,99679,C1=CC(=CC=C1C(=O)O)[N+](=NC#N)[O-],Other
3040,264880,5351280,C1N=C(NC(=O)N1C2C(C(C(O2)CO)O)O)N.Cl,Methylation
3041,264938,319735,C1=CC=C2C(=C1)C=CC3=C2N(C4=CC=CC=C4S3)C(=O)CCl,Other
3042,265203,5281486,CC=C(C)C(=O)OC1C2C(C(C(C3C1(C(=O)C=C3)C)C)O)OC(=O)C2=C,Other
3043,265204,319742,C1=CC=C(C=C1)[N+]2=NOC(=N2)N.[Cl-],Other
3044,265211,319748,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CC(C(C(O7)C)O)O)O)N(C)C)O,Other
3045,265450,319846,CC1C(C(C(C(O1)OC2CC(CC3=CC4=C(C(=C23)O)C(=O)C5=C(C=C6C(=C5C4=O)OC7C(C(C(C6(O7)C)O)N(C)C)O)O)(C)O)OC)(C)OC)OC,Other
3046,265459,426607,C1CCC(C(C1)[NH-])[NH-].Cl[Pt+2]Cl,Other
3047,265460,426607,C1CCC(C(C1)[NH-])[NH-].Cl[Pt+2]Cl,Other
3048,255917,426607,C1CCC(C(C1)[NH-])[NH-].Cl[Pt+2]Cl,Other
3049,265473,5351281,CCCCCCCCCCSCC(CO)NC(=O)C=CC1=C(NC(=O)NC1=O)C,Other
3050,305458,5351281,CCCCCCCCCCSCC(CO)NC(=O)C=CC1=C(NC(=O)NC1=O)C,Other
3051,265875,21144688,CCCCCCCCCCCCCCCC[N+](C)(CCO)CC1=CN=CN1.[Cl-],Other
3052,265959,319904,C1CC2=C(C1)C(=O)NC3=C2C=CC4=C3C=CN=C4,Other
3053,266032,319924,C1=CC(=O)C2C(C1O)(O2)CO,Other
3054,266046,24197464,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+4],DNA
3055,266047,54607378,C1CCC(C(C1)[NH-])[NH-].C(C(=O)[O-])C(=O)[O-].[Pt+4],Other
3056,266068,429865,CCOC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(C=C1)N(CCCl)CCCl)N,Other
3057,266186,54601909,CCCCCCCCCC=CC=CC12OC3C4C5C(O5)(C(C6(C(C4(O1)C(CC3(O2)C(=C)C)C)C=C(C6=O)C)O)O)CO,Other
3058,266210,9573613,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)CCC(=O)NN=C(C)C6(CC(C7=C(C6)C(=C8C(=C7O)C(=O)C9=C(C8=O)C=CC=C9OC)O)OC1CC(C(C(O1)C)O)N)O)C)O)N)O,Other
3059,266491,429905,CC1(CO1)C2COC3=CC(=C4C(=C23)OC5=C(C4=O)C=CC=C5O)OC,Other
3060,266494,6711208,CCC(C)C(=O)OC1C2C3(C(C(C4C2(CO3)C(CC5C4(C(C(=O)C=C5C)O)C)OC1=O)O)O)C,Other
3061,266743,9556467,C1=CC(=NC=C1N)C=NNC(=S)N,Other
3062,266748,9555629,CNC1=C(N=CC=C1)C=NNC(=S)N,Other
3063,266763,5358593,CCCCCCCCCCS(=O)CC(CO)NC(=O)C=CC1=C(NC(=O)NC1=O)C,Other
3064,267033,6711209,CC1=CC2C(CC1)(C3(C(CC(C34CO4)O2)OC(=O)C)C)C,Other
3065,267213,5351283,COC1=CC=C(C=C1)S(=O)(=O)NN=CC(=O)O,Other
3066,267229,320287,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)O)N(C)C)O,Other
3067,267239,5458512,CC=C(C)C(=O)OC1C2C(C(=O)OC2C(C(C3C1(C(=O)C=C3)C)C)O)C,Other
3068,267319,320303,C1CCC2=C(C1)C(=C(C(=C2O)Cl)Cl)O,Other
3069,267461,40586,CC1C2=C(CC(O1)CC(=O)O)C(=O)C3=C(C2=O)C(=CC=C3)O,Other
3070,267469,24197577,CC1CC(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N.Cl,DNA
3071,267589,5476828,C1=CC=C2C(=C1)NC(=O)C(=CC3=CC(=CC=C3)C(F)(F)F)S2,Other
3072,267694,428786,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C=CC(=C4C3=O)O)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O,Other
3073,267707,183337,CC1=CC(=O)C(C2(C1CC(C34C2C(C5C(C3C(=O)O5)(OC4)C)O)O)C)O,Other
3074,267709,5476831,CC=C(C)C(=O)OC1C2C(=CC(=O)C(C2(C3C45C1OC(=O)C(C4C(C(C3(OC5)O)O)C)OC(=O)C)C)O)C,Other
3075,267712,320371,CC(=C)C(=O)OC1CCC2(C(C1)CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)C,Other
3076,268222,5476834,C1=CC=C2C(=C1)NC(=O)C(=CC3=CC=C(C=C3)C(F)(F)F)S2,Other
3077,268226,320410,CC(=CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)C,Other
3078,268239,24197596,CCN(CC)C1CC(OC(C1O)C)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O.Cl,Other
3079,268242,5351284,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N(CC6=CC=CC=C6)CC7=CC=CC=C7)O.Cl,DNA
3080,268251,4366047,CC1C(C(C(C(O1)NC2=NC=NC3=C2NC=N3)O)O)NC(=O)CNC(=O)CCCCCCCCCCCCC(C)C,Other
3081,268617,5952858,CC1=C(C2=NC=CC(=C2C=C1)C=CC3=CC=C(C=C3)N(C)C)C,Other
3082,268665,16682876,C1=CC=C(C=C1)[Sn]2(OC3C(OC(C3O2)N4C=CC(=NC4=O)N)CO)C5=CC=CC=C5,Other
3083,268690,135488764,C1=CC(=CN=C1)C(=O)NN=CC2=C(C=C(C=C2)O)O,Other
3084,268695,135502114,COC1=CC=CC(=C1O)C=NNC(=O)C2=CC=CC=C2N3CCCC3,Other
3085,268708,24197650,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)O)N)O.Cl,Other
3086,268804,54599355,CN(C)C1=C(C=C(C(=C1)OC)C=CC2=CC=NC3=CC=CC=C23)OC,Other
3087,268907,320647,C1=CC=C(C(=C1)C2=NC(=NC(=N2)N)N)NS(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],Other
3088,268925,430141,CCCCCCCCOC(=O)C12C(C(CC(=O)C1=C(C3=C(O2)C=CC(=C3O)C4=C(C5=C(C=C4)OC6(C(C(CC(=O)C6=C5O)C)O)C(=O)OCCCCCCCC)O)O)C)O,Other
3089,268965,230220,CS(=O)(=O)OCCN(CCOS(=O)(=O)C)C1=CC=C(C=C1)C=O,Other
